,admiración,sorpresa,optimismo,afecto,ira,miedo,tristeza,calma,alegría,odio,asco
236,"{""Username"":""Hendrikje"", ""pronoun"":""ella"", ""message"":""Limpié mi cubierta trasera. Estaba abarrotado y sin espacio y ahora puedes caminar sin problemas.""}","{""Username"":""Alpha"", ""pronoun"":""el"", ""message"":""No puedo creer que haya cumplido mi sueño de viajar por todo el mundo.""}","{""Username"":""Ron"", ""pronoun"":""el"", ""message"":""Realicé una actividad que siempre quise hacer y me llena de satisfacción haberlo logrado.""}","{""Username"":""Amabilio"", ""pronoun"":""el"", ""message"":""Vi a un miembro de la familia que no he visto por un tiempo.""}","{""Username"":""Kerena"", ""pronoun"":""elle"", ""message"":""¡¿Cómo demonios venció Nicole a Paul?!?! #terrible #bb#BBFinale ¿Qué estaba pensando el jurado? 😳😳😳""}","{""Username"":""Argimiro"", ""pronoun"":""ella"", ""message"":""Entrar a una mansión abandonada en medio de la noche me daría mucho miedo.""}","{""Username"":""Victory"", ""pronoun"":""ella"", ""message"":""no quería sentirme humillado y estaba empezando a arrepentirme de mi decisión de quedarme""}","{""Username"":""Luar"", ""pronoun"":""el"", ""message"":""Pintar o dibujar me relaja y me permite expresar mis emociones de manera calmada.""}","{""Username"":""Aixiang"", ""pronoun"":""el"", ""message"":""Hoy cociné una deliciosa comida y todos en casa la disfrutaron. Eso me alegra mucho.""}","{""Username"":""Djiby"", ""pronoun"":""elle"", ""message"":""Me enfurece que siempre se aprovechen de mi bondad, estoy cansado de ser utilizado.""}","{""Username"":""Gratian"", ""pronoun"":""elle"", ""message"":""El asco que sentí fue indescriptible al ver cómo maltrataban a aquel pobre indefenso.""}"
237,"{""Username"":""Placid"", ""pronoun"":""ella"", ""message"":""Pude corregir algunos de mis errores en mi código que eran realmente difíciles de resolver.""}","{""Username"":""Faustiniano"", ""pronoun"":""el"", ""message"":""Mi amiga con la que salgo nunca me había dicho ""amor"" y me sorprendió mucho.""}","{""Username"":""Dali"", ""pronoun"":""el"", ""message"":""¿Tienes un problema? ¡Sí! ¿Puedes hacer algo por ello? ¡No! Entonces por qué #preocúpate""}","{""Username"":""Lotfi"", ""pronoun"":""el"", ""message"":""Mi pareja me dio un beso apasionado y eso me hizo sentir amada y deseada.""}","{""Username"":""Guifen"", ""pronoun"":""elle"", ""message"":""Estoy harto de la falta de respeto hacia las personas mayores, mi ira está aumentando.""}","{""Username"":""Margarita"", ""pronoun"":""ella"", ""message"":""cuando mi hermanita estaba enferma en casa y pense que se iba a morir""}","{""Username"":""Xiuyu"", ""pronoun"":""el"", ""message"":""La tristeza se ha vuelto mi compañera inseparable y no sé cómo deshacerme de ella.""}","{""Username"":""Eyre"", ""pronoun"":""elle"", ""message"":""Sentarme frente a un lago y ver cómo el agua se mueve lentamente, transmitiéndome tranquilidad.""}","{""Username"":""Donka"", ""pronoun"":""elle"", ""message"":""Tuve tiempo de dar un paseo de una hora después de cenar por el barrio.""}","{""Username"":""Hoummad"", ""pronoun"":""el"", ""message"":""""Me llena de odio la corrupción en el gobierno y la impunidad de los políticos.""""}","{""Username"":""Suiju"", ""pronoun"":""el"", ""message"":""El líquido que había en el charco me resultó extremadamente repugnante y me causó asco.""}"
238,"{""Username"":""Jazmine"", ""pronoun"":""ella"", ""message"":""Abrir una nueva cuenta de cheques en un banco con tarifas mínimas o nulas, hoy.""}","{""Username"":""Dmitrij"", ""pronoun"":""el"", ""message"":""No podía creer que mi libro favorito tuviera una versión cinematográfica. ¡Era una sorpresa maravillosa!""}","{""Username"":""Nilza"", ""pronoun"":""elle"", ""message"":""Ver cómo las personas se ayudan mutuamente me hace creer en un mundo bondadoso.""}","{""Username"":""Danguole"", ""pronoun"":""elle"", ""message"":""Me hizo feliz que mi hija me llamara por teléfono anoche desde otro estado.""}","{""Username"":""Xian"", ""pronoun"":""elle"", ""message"":""@usuario Solo Trump podría hacer que los liberales gritaran maldita sea la transparencia abierta.""}","{""Username"":""Lisa"", ""pronoun"":""el"", ""message"":""Escuchó un ruido extraño en la oscuridad y su corazón comenzó a latir más rápido.""}","{""Username"":""Ghenadie"", ""pronoun"":""elle"", ""message"":""Me siento horrible. Hoy tengo contabilidad pero física y mentalmente no estoy bien 😪""}","{""Username"":""Ramses"", ""pronoun"":""elle"", ""message"":""Disfrutar de un masaje relajante que me ayude a alcanzar un estado de calma total.""}","{""Username"":""Fofana"", ""pronoun"":""ella"", ""message"":""Escuché que el clima aquí es ideal, como la primavera la mayor parte del año.""}","{""Username"":""Yulan"", ""pronoun"":""elle"", ""message"":""""Siento un profundo odio hacia aquellos que utilizan el poder para oprimir a los demás.""""}","{""Username"":""Lorelay"", ""pronoun"":""elle"", ""message"":""Me da asco el sonido de las personas masticando chicle con la boca abierta.""}"
239,"{""Username"":""Gloria"", ""pronoun"":""el"", ""message"":""Esta tarde, recibí mi envío de libros por correo y leí uno de ellos.""}","{""Username"":""Kulwant"", ""pronoun"":""el"", ""message"":""Me sorprendió gratamente saber que mi mejor amigo volvería a la ciudad después de años.""}","{""Username"":""Yuriy"", ""pronoun"":""elle"", ""message"":""Vi un intrigante juego de cricket entre mi equipo favorito de IPL Mumbai y Punjab.""}","{""Username"":""Cristo"", ""pronoun"":""ella"", ""message"":""No puedo entender por qué sigues escondiendo tus sentimientos cuando él te quiere tanto.""}","{""Username"":""Gena"", ""pronoun"":""elle"", ""message"":""Le van a dar a esta perra policía KKk la sentencia mínima ... solo mira""}","{""Username"":""Ole"", ""pronoun"":""el"", ""message"":""Sentí un escalofrío recorriendo mi espalda al ver una sombra moverse en la oscuridad.""}","{""Username"":""Tor"", ""pronoun"":""ella"", ""message"":""me siento un poco desanimado pero no creo que me sienta tan mal como debería""}","{""Username"":""Pancracio"", ""pronoun"":""elle"", ""message"":""Practicar la gratitud diaria me ayuda a encontrar la calma y apreciar el presente.""}","{""Username"":""Amancio"", ""pronoun"":""elle"", ""message"":""Al leer este libro, tuve la sensación de que me encantaba demasiado para ser ortodoxo.""}","{""Username"":""Nasreddine"", ""pronoun"":""ella"", ""message"":""Tienes que tirar purpurina después de eso. El coño de perra debe ser SERIO.""}","{""Username"":""Azara"", ""pronoun"":""ella"", ""message"":""Me asquea ver cómo alguien deja la leche fuera de la nevera durante días.""}"
240,"{""Username"":""Elder"", ""pronoun"":""ella"", ""message"":""Planeé asistir a un evento de oratoria el sábado que promete ser intelectualmente muy estimulante.""}","{""Username"":""Yadira"", ""pronoun"":""el"", ""message"":""Quedé sorprendido al descubrir que mi vecino tiene un talento oculto para la pintura.""}","{""Username"":""Iulian"", ""pronoun"":""ella"", ""message"":""Leí un artículo sobre un nuevo juego que sale con nuevos fragmentos de información.""}","{""Username"":""Briseida"", ""pronoun"":""el"", ""message"":""Pude ver a un amigo que no había visto en más de un año.""}","{""Username"":""Baljit"", ""pronoun"":""el"", ""message"":""Estoy irritado con mi compañero de habitación por no pagar su parte del alquiler.""}","{""Username"":""Belaid"", ""pronoun"":""el"", ""message"":""Me aterra pensar en la posibilidad de que mis seres queridos sufran algún daño.""}","{""Username"":""Moulaye"", ""pronoun"":""el"", ""message"":""Me siento triste al ver cómo el mundo está lleno de injusticias y desigualdades.""}","{""Username"":""Segio"", ""pronoun"":""elle"", ""message"":""Disfruto de los días sin estrés en los que puedo simplemente relajarme y descansar.""}","{""Username"":""Anatoli"", ""pronoun"":""ella"", ""message"":""Hoy es el día de mi boda y no puedo describir la alegría que siento.""}","{""Username"":""Mathew"", ""pronoun"":""ella"", ""message"":""Me irrita la superficialidad y la obsesión por la apariencia física en la sociedad.""}","{""Username"":""Amos"", ""pronoun"":""elle"", ""message"":""Sentir el olor a humedad y moho en una habitación cerrada me produce asco.""}"
241,"{""Username"":""Dina"", ""pronoun"":""el"", ""message"":""Admiré el coraje y la valentía de esa activista que se enfrenta a los injustos.""}","{""Username"":""Urcesina"", ""pronoun"":""ella"", ""message"":""No tenía la menor idea de que supieras cocinar tan bien. Me has sorprendido.""}","{""Username"":""Joselin"", ""pronoun"":""ella"", ""message"":""Hoy es un nuevo día lleno de oportunidades, estoy optimista respecto a lo que vendrá.""}","{""Username"":""Naray"", ""pronoun"":""el"", ""message"":""Mi hija, mi yerno y mis dos nietos vinieron a visitarme la semana pasada.""}","{""Username"":""Garofita"", ""pronoun"":""elle"", ""message"":""Me enoja mucho la falta de respeto que algunas personas muestran hacia los demás.""}","{""Username"":""Shaiel"", ""pronoun"":""el"", ""message"":""Siento miedo cuando tengo que hablar en una reunión importante, siempre me pongo nervioso.""}","{""Username"":""Allal"", ""pronoun"":""elle"", ""message"":""Es un gran dolor de cabeza. No tengo idea de lo que quiero hacer.""}","{""Username"":""Mariangeles"", ""pronoun"":""ella"", ""message"":""Leer un libro en silencio, mientras llueve afuera, es mi forma favorita de encontrar calma.""}","{""Username"":""Cintya"", ""pronoun"":""elle"", ""message"":""Para mostrar nuestro agradecimiento por su arduo trabajo, nos gustaría invitarlo a cenar con nosotros.""}","{""Username"":""Kathy"", ""pronoun"":""elle"", ""message"":""¡Estoy harto de esa actitud de superioridad! Estoy tan cansado de lidiar con esa persona.""}","{""Username"":""Etelvina"", ""pronoun"":""el"", ""message"":""Ver a alguien escupir en una fuente de agua potable me produce un intenso asco.""}"
242,"{""Username"":""Fay"", ""pronoun"":""ella"", ""message"":""Gané el partido de fútbol entre KH vs KT. Anoté puntos y MVP del partido.""}","{""Username"":""Gergina"", ""pronoun"":""el"", ""message"":""Me sorprendió ver que habías cambiado tanto desde la última vez que nos vimos.""}","{""Username"":""Ferdinand"", ""pronoun"":""ella"", ""message"":""Me alegra saber que mi trabajo está siendo reconocido y valorado por mis superiores.""}","{""Username"":""Mohsine"", ""pronoun"":""ella"", ""message"":""Me alegré cuando mi pareja me preparó la cena el Día de la Madre.""}","{""Username"":""Aleixandra"", ""pronoun"":""el"", ""message"":""Sentir la indiferencia de alguien que supuestamente te quiere es doloroso y genera ira.""}","{""Username"":""Rosetta"", ""pronoun"":""elle"", ""message"":""El sonido de pasos detrás de mí me pone los pelos de punta de miedo.""}","{""Username"":""Dativa"", ""pronoun"":""ella"", ""message"":""Me siento tan triste que parece que el mundo se ha detenido a mi alrededor.""}","{""Username"":""Anand"", ""pronoun"":""ella"", ""message"":""Sentí que mi espíritu creció al entregarme a la calma y difundir mi alma.""}","{""Username"":""Nicolas"", ""pronoun"":""ella"", ""message"":""¡Esa es sin duda, la mejor idea que has tenido! Vamos a hacerlo !""}","{""Username"":""Ginesta"", ""pronoun"":""el"", ""message"":""DEJA DE HUELE A ESOS SANDWINCHES POLLA HERMOSA, ELLA SE ESCAPA A UN LADO""}","{""Username"":""Caixia"", ""pronoun"":""elle"", ""message"":""Escuchar a alguien eructar de manera ruidosa y sin disculparse me causa un asco enorme.""}"
243,"{""Username"":""Danylo"", ""pronoun"":""el"", ""message"":""Asistí a una exposición de arte contemporáneo y quedé fascinado por las obras expuestas.""}","{""Username"":""Melchor"", ""pronoun"":""elle"", ""message"":""Vaya, ¿y todos los puntos clave están incluidos en ellos? Tu eres tan inteligente !""}","{""Username"":""Hongbin"", ""pronoun"":""elle"", ""message"":""El optimismo es la actitud que nos permite ver oportunidades donde otros solo ven obstáculos.""}","{""Username"":""Aroia"", ""pronoun"":""el"", ""message"":""Recibí una carta de amor de mi pareja y me emocionó hasta las lágrimas.""}","{""Username"":""Esmerinda"", ""pronoun"":""ella"", ""message"":""Me enfurece que algunos piensen que pueden burlarse de los demás sin ninguna consecuencia.""}","{""Username"":""Beatrix"", ""pronoun"":""el"", ""message"":""Me da miedo viajar en avión, el miedo a las alturas me hace sudar frío.""}","{""Username"":""Ruslan"", ""pronoun"":""el"", ""message"":""La tristeza se adhiere a mi piel, dejando un rastro invisible pero palpable de dolor.""}","{""Username"":""Guilhermina"", ""pronoun"":""el"", ""message"":""La calma me relajó y me llevó a sumergirme en un mundo de profunda paz.""}","{""Username"":""Chantelle"", ""pronoun"":""ella"", ""message"":""Hice algunas galletas caseras con chispas de chocolate y las disfruté recién salidas del horno.""}","{""Username"":""Hermenegil"", ""pronoun"":""ella"", ""message"":""¡Las cosas de @user no necesitarían arreglarse si las chicas no las jodieran! #MujeresSuck""}","{""Username"":""Joakim"", ""pronoun"":""ella"", ""message"":""El tacto de algo viscoso y pegajoso me provoca una sensación de asco inmediata.""}"
244,"{""Username"":""Anisa"", ""pronoun"":""elle"", ""message"":""Gané mucho dinero trabajando ayer con un mínimo esfuerzo ¡puedo salir este fin de semana!""}","{""Username"":""Hina"", ""pronoun"":""el"", ""message"":""¡No me lo esperaba! Hoy me encontré con mi antiguo vecino de la infancia.""}","{""Username"":""Andersson"", ""pronoun"":""elle"", ""message"":""Mi pareja me sorprendió con un regalo especial y me hizo sentir amado y valorado.""}","{""Username"":""Quiterio"", ""pronoun"":""el"", ""message"":""Hablé con un viejo amigo con el que no había hablado en varios años.""}","{""Username"":""Deiene"", ""pronoun"":""el"", ""message"":""iños de diferentes mujeres de estos hombres estadounidenses desempleados? ¡Hombres nigerianos, sois la bomba!""}","{""Username"":""Hafeez"", ""pronoun"":""el"", ""message"":""Me aterra la idea de perder mi trabajo y no poder mantener a mi familia.""}","{""Username"":""Norayr"", ""pronoun"":""elle"", ""message"":""En la oscuridad de la noche, la tristeza se hace más palpable en mi corazón.""}","{""Username"":""Bernadette"", ""pronoun"":""el"", ""message"":""Me voy a tomar la semana que viene y pasar el rato bajo el sol.""}","{""Username"":""Annabelle"", ""pronoun"":""ella"", ""message"":""Recibí una nota de agradecimiento de una despedida de soltera a la que asistí.""}","{""Username"":""Setefilla"", ""pronoun"":""elle"", ""message"":""No soporto la hipocresía de aquellos que te critican y luego actúan igual o peor.""}","{""Username"":""Robustiana"", ""pronoun"":""elle"", ""message"":""La mirada atónita que pasó cuando vio los desperdicios del mar lo llenó de repulsión.""}"
245,"{""Username"":""Maruja"", ""pronoun"":""el"", ""message"":""Fui a una tienda de frutas y verduras y obtuve una gran oferta de fresas.""}","{""Username"":""Seni"", ""pronoun"":""el"", ""message"":""La sorpresa en su voz cuando hablé de mis planes de viaje fue palpable.""}","{""Username"":""Solita"", ""pronoun"":""ella"", ""message"":""Mi optimismo me impulsa a tomar riesgos calculados y aprovechar al máximo cada oportunidad.""}","{""Username"":""Camilo"", ""pronoun"":""ella"", ""message"":""Fuimos de viaje en familia y me sentí muy unido a mis seres queridos.""}","{""Username"":""Jasim"", ""pronoun"":""el"", ""message"":""No puedo controlar mi ira cuando alguien se aprovecha de la bondad de los demás.""}","{""Username"":""Korneliya"", ""pronoun"":""el"", ""message"":""Cuando escucho ruidos extraños en mi casa durante la noche, siento un escalofrío de miedo.""}","{""Username"":""Xuyi"", ""pronoun"":""elle"", ""message"":""Las lágrimas son el único lenguaje que mi tristeza entiende, y hoy hablan sin cesar.""}","{""Username"":""Zakarias"", ""pronoun"":""ella"", ""message"":""La calma es un estado interior que nos ayuda a reconectarnos con nosotros mismos.""}","{""Username"":""Araya"", ""pronoun"":""ella"", ""message"":""Eso suena un poco divertido, tal vez pueda acercarme más a mis amigos esa noche.""}","{""Username"":""Hamara"", ""pronoun"":""ella"", ""message"":""Me enfurece la falta de acciones contra el cambio climático y la destrucción del planeta.""}","{""Username"":""Ionatan"", ""pronoun"":""ella"", ""message"":""No soporto ver a alguien escupir en el suelo, me produce un asco tremendo.""}"
